arm,agent_model,user_model,task_id,trial,tau2_seed,arrival_index,pair_index,position_in_pair,orientation,pass,block,success,reward,agent_tokens_completion,agent_tokens_prompt,n_agent_llm_calls,n_assistant_tool_calls,n_assistant_messages,n_user_messages,n_tool_messages,n_messages,duration,agent_generation_seconds,termination_reason,max_steps_hit,error,tokens_source,tokens_estimated_calls,served_models,simulation_id,start_time,end_time,source_file,config_hash
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,18,1,373753,84,42,2,0,2,2,True,1.0,693,69959,12,4,13,12,4,29,162.63948138012324,50.39340758131828,user_stop,False,,usage,0,qwen3-4b-instruct-2507,6b4f907fa47f40818c97f358bb119efc,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,19,1,373753,57,29,1,0,1,2,False,0.0,381,49389,9,5,10,9,5,24,226.72099082487685,42.63521079263075,user_stop,False,,usage,0,qwen3-4b-instruct-2507,7e07b031018249c093f2555304e2c144,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,20,1,373753,75,38,1,0,1,2,True,1.0,153,22813,4,0,5,4,0,9,64.16035083640034,22.42579645328373,user_stop,False,,usage,0,qwen3-4b-instruct-2507,a1f9fd12eb324f6987d9fbbbd0c4ea9a,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,21,1,373753,65,33,1,0,1,2,False,0.0,505,58777,10,1,11,10,1,22,106.63328534346715,50.63609045746171,user_stop,False,,usage,0,qwen3-4b-instruct-2507,08686f9930f243689bc2e3b82cd6f6a6,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,22,1,373753,96,48,2,0,2,2,True,1.0,441,58017,10,3,11,10,3,24,143.66007750844037,51.51199368809919,user_stop,False,,usage,0,qwen3-4b-instruct-2507,a65bd784b7d24ee5953d7ef8a24888a8,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,23,1,373753,73,37,1,1,2,2,False,0.0,546,61431,10,2,11,10,2,23,213.92117624745538,34.730181270148115,user_stop,False,,usage,0,qwen3-4b-instruct-2507,a10e2725149d4528b83c320da1f8e9fa,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,24,1,373753,85,43,1,1,2,2,True,1.0,342,34038,6,1,7,6,1,14,96.46791831215076,20.183735822604657,max_steps,True,,usage,0,qwen3-4b-instruct-2507,4958222324fd41e098ce744659e1cd4a,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,25,1,373753,86,43,2,1,1,2,False,0.0,357,46984,8,2,9,8,2,19,290.34467699372607,50.14885685512195,user_stop,False,,usage,0,qwen3-4b-instruct-2507,a76be6c868764e7e886cb6b7a2c97bbb,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,26,1,373753,77,39,1,0,1,2,False,0.0,422,50069,9,1,10,9,1,20,255.1205574381298,47.387967729243314,max_steps,True,,usage,0,qwen3-4b-instruct-2507,044e9bf73f674865839307cdf211804b,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,27,1,373753,66,33,2,0,2,2,False,0.0,625,71724,13,4,14,13,4,31,172.33607246241456,67.77692658350387,user_stop,False,,usage,0,qwen3-4b-instruct-2507,2acaf86c37a34c3c935a93c499fc55bf,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,28,1,373753,58,29,2,0,2,2,True,1.0,262,23555,4,2,5,4,2,11,225.08900018434784,16.43088572667296,user_stop,False,,usage,0,qwen3-4b-instruct-2507,a50e2d00b5df45ed879bff2e6c996e16,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,29,1,373753,51,26,1,1,2,2,False,0.0,424,51834,9,3,10,9,3,22,62.1407002615778,43.15082863327983,user_stop,False,,usage,0,qwen3-4b-instruct-2507,184b2b27a5a64b8d8fdc88fb2a7e1b53,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,30,1,373753,67,34,1,0,1,2,False,0.0,493,60806,10,1,11,10,1,22,127.34559134186578,46.848894351045764,user_stop,False,,usage,0,qwen3-4b-instruct-2507,a9b4744ce3b1455fb8e2c283c60d5bda,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,31,1,373753,53,27,1,1,2,2,False,0.0,600,59148,10,7,11,10,7,28,231.13215261771708,45.874694740809204,user_stop,False,,usage,0,qwen3-4b-instruct-2507,9e0d7d62a6924ae7adb92fa4de10a8b1,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,32,1,373753,97,49,1,0,1,2,False,0.0,210,29728,5,2,6,5,2,13,151.01347335134614,20.270440311124283,user_stop,False,,usage,0,qwen3-4b-instruct-2507,c88dff7589cd4e1fb7ec05349ea7ccae,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,33,1,373753,78,39,2,0,2,2,False,0.0,504,52389,9,3,10,9,3,22,84.50083821173784,30.272194906451855,user_stop,False,,usage,0,qwen3-4b-instruct-2507,2a475c0c8fd6426797c7ecd1f3597fd2,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,34,1,373753,52,26,2,1,1,2,False,0.0,326,46009,8,2,9,8,2,19,248.41788056629267,39.01640720863626,user_stop,False,,usage,0,qwen3-4b-instruct-2507,c854a85c3a4a4ac6b3cdb25d782dd4a9,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,35,1,373753,55,28,1,1,2,2,False,0.0,350,40350,7,2,8,7,2,17,86.04947348604614,36.75524891418583,user_stop,False,,usage,0,qwen3-4b-instruct-2507,61cb71ffbc4b4ed6a283484ed58e4f4a,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,36,1,373753,87,44,1,1,2,2,False,0.0,398,40920,7,3,8,7,3,18,129.6602270045842,24.86816439427462,user_stop,False,,usage,0,qwen3-4b-instruct-2507,c4b1945f667f4f20a643c1bdcfe466b7,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,37,1,373753,89,45,1,1,2,2,False,0.0,435,63396,11,5,12,11,5,28,296.85120129323656,46.630132086271225,user_stop,False,,usage,0,qwen3-4b-instruct-2507,5ed5c296f4734163a16117271ff8de53,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,38,1,373753,90,45,2,1,1,2,True,1.0,299,34990,6,3,7,6,3,16,55.381725043389416,23.541549735085226,user_stop,False,,usage,0,qwen3-4b-instruct-2507,d2a9e50188e744f2b50d183d696a9165,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,39,1,373753,93,47,1,0,1,2,False,0.0,187,22614,4,1,5,4,1,10,120.52048043482131,15.644471072309301,user_stop,False,,usage,0,qwen3-4b-instruct-2507,be44ba1a77344928957b774cf775365a,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,40,1,373753,50,25,2,1,1,2,False,0.0,448,58185,10,3,11,10,3,24,191.97472494407398,36.29261968004157,user_stop,False,,usage,0,qwen3-4b-instruct-2507,8796d34da7b14ef081193670f66ea69d,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,41,1,373753,72,36,2,0,2,2,False,0.0,608,66895,12,3,13,12,3,28,153.01528177255219,51.46879221252997,max_steps,True,,usage,0,qwen3-4b-instruct-2507,819de2b1d4d94a759d41f3f57d5aed40,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,42,1,373753,70,35,2,1,1,2,True,1.0,621,73763,13,5,14,13,5,32,239.72753010427337,50.93951403866139,user_stop,False,,usage,0,qwen3-4b-instruct-2507,5615487506ef47a9b6f5995fdccd5c78,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,43,1,373753,82,41,2,0,2,2,False,0.0,541,53141,10,1,11,10,1,22,284.9210814251345,47.92216177162653,user_stop,False,,usage,0,qwen3-4b-instruct-2507,128a380089494c4d95c2f1119a4cec57,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,44,1,373753,69,35,1,1,2,2,True,1.0,392,46539,8,3,9,8,3,20,285.1499196631355,38.29929551507041,user_stop,False,,usage,0,qwen3-4b-instruct-2507,be04fb73f579411081e6f470ee566b02,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,45,1,373753,74,37,2,1,1,2,False,0.0,280,35375,6,0,7,6,0,13,170.75823433066384,18.715415577024416,user_stop,False,,usage,0,qwen3-4b-instruct-2507,feca9aca6d6d4e2c86b7cddff357e823,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,46,1,373753,62,31,2,1,1,2,False,0.0,405,51138,9,4,10,9,4,23,123.72595967904672,30.731133876555706,user_stop,False,,usage,0,qwen3-4b-instruct-2507,85de8e22a8ed4a6783eb654d2c22a9bd,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,47,1,373753,60,30,2,0,2,2,False,0.0,518,76322,13,2,14,13,2,29,147.6102302500816,70.4136339081705,user_stop,False,,usage,0,qwen3-4b-instruct-2507,1d3b45da5ebf40fbbb277409dcb568d1,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,48,1,373753,71,36,1,0,1,2,False,0.0,298,42206,7,2,8,7,2,17,189.37907350564254,38.31200316980544,user_stop,False,,usage,0,qwen3-4b-instruct-2507,3704a9c2db7543829ff6073e4f105890,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,49,1,373753,83,42,1,0,1,2,False,0.0,375,53500,9,1,10,9,1,20,162.29940211429283,29.835866136862133,user_stop,False,,usage,0,qwen3-4b-instruct-2507,12d511315fe9491d88d90c5b54c775b2,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
