family,domain,model,task_id,trial,seed,success,cost,steps,duration,assistant_messages,termination,repository
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11283,0,,0.0,1.1421400000000002,12,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11422,0,,0.0,2.9403,26,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11564,0,,0.0,3.06444,27,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11583,0,,1.0,0.8336,8,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11620,0,,0.0,4.057239999999999,33,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11630,0,,0.0,3.8116099999999995,32,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11742,0,,0.0,0.87903,9,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11797,0,,0.0,4.03852,31,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11815,0,,0.0,2.54104,24,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11848,0,,0.0,3.29709,27,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11905,0,,0.0,2.36664,22,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11910,0,,0.0,4.12493,32,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11964,0,,0.0,2.5402799999999996,24,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-11999,0,,0.0,4.009350000000001,35,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12113,0,,0.0,4.0410699999999995,30,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12125,0,,0.0,1.5348500000000003,15,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12184,0,,0.0,2.33497,18,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12284,0,,0.0,4.0564100000000005,34,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12286,0,,1.0,0.76169,9,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12308,0,,0.0,4.061510000000001,34,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12453,0,,1.0,1.0957700000000001,10,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12470,0,,0.0,4.04549,31,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12497,0,,0.0,1.35475,13,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12589,0,,0.0,4.1036,29,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12700,0,,0.0,1.2287000000000001,13,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12708,0,,0.0,3.74001,28,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12747,0,,0.0,4.109609999999999,32,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12856,0,,0.0,4.06475,36,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12908,0,,0.0,4.03015,36,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12915,0,,0.0,4.091740000000001,36,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-12983,0,,1.0,1.2565700000000002,13,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13028,0,,0.0,4.00978,32,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13033,0,,0.0,4.12073,28,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13158,0,,0.0,4.07728,33,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13220,0,,0.0,2.2815200000000004,21,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13230,0,,1.0,2.0900600000000003,15,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13265,0,,0.0,1.3089900000000003,13,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13315,0,,0.0,2.633340000000001,23,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13321,0,,0.0,2.30248,20,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13401,0,,1.0,2.591080000000001,23,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13447,0,,1.0,1.2299200000000001,12,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13448,0,,0.0,4.0306299999999995,32,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13551,0,,0.0,1.46164,14,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13590,0,,0.0,4.108410000000001,37,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13658,0,,1.0,0.6824300000000001,7,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13660,0,,0.0,1.1139000000000001,12,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13710,0,,0.0,2.6959,25,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13757,0,,0.0,1.8584600000000002,17,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13768,0,,0.0,1.62532,16,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13925,0,,0.0,0.64188,6,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13933,0,,0.0,0.86132,9,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-13964,0,,0.0,3.00118,25,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14016,0,,0.0,2.8618800000000006,26,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14017,0,,0.0,4.1154,33,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14155,0,,0.0,0.7879300000000001,9,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14238,0,,1.0,3.021530000000001,26,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14382,0,,1.0,0.9644700000000002,11,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14411,0,,0.0,1.6529600000000002,16,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14534,0,,0.0,1.41806,14,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14580,0,,0.0,1.15303,13,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14608,0,,0.0,1.39264,13,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14667,0,,0.0,3.8660699999999997,31,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14672,0,,1.0,1.77965,16,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14730,0,,0.0,1.2505399999999998,14,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14752,0,,1.0,0.46159000000000006,5,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14787,0,,1.0,1.8558300000000003,18,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14855,0,,1.0,3.5018500000000015,29,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14915,0,,1.0,1.8256700000000003,18,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14997,0,,0.0,4.051410000000001,29,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-14999,0,,1.0,0.64953,7,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15061,0,,0.0,0.90534,9,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15202,0,,0.0,2.47496,22,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15213,0,,1.0,3.79965,32,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15252,0,,0.0,3.5441100000000008,31,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15320,0,,0.0,1.6825,17,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15347,0,,1.0,0.76947,9,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15388,0,,0.0,1.8514,17,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15400,0,,0.0,0.9952300000000002,11,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15498,0,,0.0,1.4493400000000003,15,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15695,0,,0.0,4.01035,34,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15738,0,,0.0,1.18814,11,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15781,0,,0.0,2.2341599999999997,20,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15789,0,,0.0,1.00903,10,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15790,0,,0.0,4.024890000000001,32,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15814,0,,1.0,1.4362000000000001,14,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15819,0,,0.0,0.7125400000000001,8,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15851,0,,0.0,4.04437,39,,,exit_cost,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15902,0,,0.0,2.21196,19,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-15996,0,,0.0,1.21554,13,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16041,0,,0.0,4.010800000000001,35,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16046,0,,1.0,1.60209,17,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16139,0,,1.0,0.54191,6,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16229,0,,0.0,4.122629999999999,37,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16255,0,,1.0,0.52758,6,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16379,0,,1.0,0.9473200000000002,10,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16400,0,,0.0,3.22761,26,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16408,0,,0.0,4.145430000000001,36,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16527,0,,1.0,0.42027000000000003,5,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16595,0,,1.0,1.90064,18,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16816,0,,0.0,1.36656,13,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16820,0,,0.0,2.4528300000000005,21,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16873,0,,1.0,4.10133,35,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-16910,0,,0.0,4.13811,32,,,submitted (exit_cost),django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-17051,0,,0.0,2.5378399999999997,21,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,django__django-17087,0,,0.0,1.7990200000000003,18,,,submitted,django
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-18869,0,,0.0,2.39369,22,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-22711,0,,0.0,1.4578600000000002,14,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-22835,0,,0.0,1.62441,16,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-23299,0,,0.0,4.074000000000001,33,,,submitted (exit_cost),matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-23314,0,,0.0,2.5860400000000006,23,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-23476,0,,0.0,1.03099,10,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-23562,0,,0.0,0.9208100000000001,10,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-23563,0,,0.0,1.7031400000000003,15,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-23913,0,,0.0,4.15621,30,,,submitted (exit_cost),matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-23964,0,,1.0,0.7954300000000001,8,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-23987,0,,0.0,4.150879999999999,33,,,submitted (exit_cost),matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-24149,0,,0.0,1.1645600000000003,12,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-24265,0,,0.0,1.4219800000000002,16,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-24334,0,,0.0,4.1042200000000015,34,,,submitted (exit_cost),matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-24970,0,,0.0,1.03152,11,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-25079,0,,0.0,4.17817,31,,,submitted (exit_cost),matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-25311,0,,0.0,1.2328900000000003,11,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-25332,0,,0.0,4.090560000000001,33,,,submitted (exit_cost),matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-25433,0,,0.0,2.0860700000000003,20,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-25442,0,,0.0,0.7999800000000001,9,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-25498,0,,0.0,4.14111,33,,,submitted (exit_cost),matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-26011,0,,1.0,3.53025,30,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,matplotlib__matplotlib-26020,0,,1.0,1.2253100000000001,9,,,submitted,matplotlib
swe_lite,SWE-bench Lite,SWE-agent GPT-4,mwaskom__seaborn-2848,0,,0.0,4.15075,32,,,submitted (exit_cost),mwaskom
swe_lite,SWE-bench Lite,SWE-agent GPT-4,mwaskom__seaborn-3010,0,,1.0,1.2249,12,,,submitted,mwaskom
swe_lite,SWE-bench Lite,SWE-agent GPT-4,mwaskom__seaborn-3190,0,,0.0,3.41242,28,,,submitted,mwaskom
swe_lite,SWE-bench Lite,SWE-agent GPT-4,mwaskom__seaborn-3407,0,,0.0,2.3336400000000004,18,,,submitted,mwaskom
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pallets__flask-4045,0,,0.0,0.8038,8,,,submitted,pallets
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pallets__flask-4992,0,,0.0,1.52623,15,,,submitted,pallets
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pallets__flask-5063,0,,0.0,1.0638200000000002,10,,,submitted,pallets
swe_lite,SWE-bench Lite,SWE-agent GPT-4,psf__requests-1963,0,,0.0,4.0879,35,,,submitted (exit_cost),psf
swe_lite,SWE-bench Lite,SWE-agent GPT-4,psf__requests-2148,0,,0.0,1.4709400000000001,13,,,submitted,psf
swe_lite,SWE-bench Lite,SWE-agent GPT-4,psf__requests-2317,0,,1.0,0.9409100000000001,10,,,submitted,psf
swe_lite,SWE-bench Lite,SWE-agent GPT-4,psf__requests-2674,0,,1.0,4.05424,33,,,submitted (exit_cost),psf
swe_lite,SWE-bench Lite,SWE-agent GPT-4,psf__requests-3362,0,,0.0,1.11755,12,,,submitted,psf
swe_lite,SWE-bench Lite,SWE-agent GPT-4,psf__requests-863,0,,0.0,4.143910000000001,32,,,exit_cost,psf
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pydata__xarray-3364,0,,0.0,3.841019999999999,31,,,submitted,pydata
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pydata__xarray-4094,0,,0.0,3.0305500000000003,23,,,submitted,pydata
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pydata__xarray-4248,0,,0.0,1.5768300000000002,15,,,submitted,pydata
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pydata__xarray-4493,0,,0.0,4.0067900000000005,30,,,submitted (exit_cost),pydata
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pydata__xarray-5131,0,,0.0,2.7092100000000006,24,,,submitted,pydata
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pylint-dev__pylint-5859,0,,1.0,1.23616,13,,,submitted,pylint-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pylint-dev__pylint-6506,0,,0.0,2.65069,27,,,submitted,pylint-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pylint-dev__pylint-7080,0,,0.0,1.65264,10,,,submitted,pylint-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pylint-dev__pylint-7114,0,,0.0,1.11363,13,,,submitted,pylint-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pylint-dev__pylint-7228,0,,0.0,3.745460000000001,28,,,submitted,pylint-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pylint-dev__pylint-7993,0,,0.0,1.6031199999999999,15,,,submitted,pylint-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-11143,0,,1.0,1.4889800000000002,13,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-11148,0,,0.0,1.5281800000000003,16,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-5103,0,,0.0,1.3789599999999997,11,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-5221,0,,0.0,1.4204400000000004,14,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-5227,0,,1.0,0.9626500000000001,10,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-5413,0,,0.0,2.97712,24,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-5495,0,,0.0,4.004180000000001,33,,,submitted (exit_cost),pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-5692,0,,1.0,1.5787200000000003,15,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-6116,0,,0.0,1.4001800000000002,14,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-7168,0,,0.0,0.8668400000000002,8,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-7220,0,,0.0,4.102930000000001,34,,,submitted (exit_cost),pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-7373,0,,0.0,4.10012,34,,,submitted (exit_cost),pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-7432,0,,0.0,1.20558,13,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-7490,0,,0.0,2.2051400000000005,15,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-8365,0,,0.0,1.41526,14,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-8906,0,,0.0,2.5883700000000003,24,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,pytest-dev__pytest-9359,0,,0.0,2.10576,17,,,submitted,pytest-dev
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-10297,0,,1.0,2.2324200000000003,20,,,submitted,scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-10508,0,,0.0,1.01682,11,,,submitted,scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-10949,0,,0.0,1.6887300000000005,16,,,submitted,scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-11040,0,,0.0,4.093550000000001,34,,,submitted (exit_cost),scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-11281,0,,0.0,4.05575,29,,,submitted (exit_cost),scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-12471,0,,0.0,4.16669,27,,,submitted (exit_cost),scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-13142,0,,0.0,4.10206,32,,,submitted (exit_cost),scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-13241,0,,0.0,0.5807300000000001,7,,,submitted,scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-13439,0,,0.0,4.044150000000001,35,,,submitted (exit_cost),scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-13496,0,,0.0,1.2856400000000001,10,,,submitted,scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-13497,0,,0.0,3.0110600000000005,24,,,submitted,scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-13584,0,,1.0,1.21038,12,,,submitted,scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-13779,0,,0.0,1.14896,12,,,submitted,scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-14087,0,,0.0,4.11041,36,,,submitted (exit_cost),scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-14092,0,,0.0,4.13611,34,,,submitted (exit_cost),scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-14894,0,,1.0,2.85712,25,,,submitted,scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-14983,0,,0.0,4.133300000000001,32,,,submitted (exit_cost),scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-15512,0,,0.0,4.04943,32,,,submitted (exit_cost),scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-15535,0,,1.0,2.1779800000000002,19,,,submitted,scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-25500,0,,0.0,0.9349100000000001,9,,,submitted,scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-25570,0,,0.0,4.088010000000001,29,,,submitted (exit_cost),scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-25638,0,,0.0,2.0931100000000002,18,,,submitted,scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,scikit-learn__scikit-learn-25747,0,,0.0,2.0774000000000004,18,,,submitted,scikit-learn
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-10325,0,,0.0,4.149750000000001,33,,,submitted (exit_cost),sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-10451,0,,0.0,4.07778,34,,,submitted (exit_cost),sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-11445,0,,0.0,4.094340000000001,33,,,submitted (exit_cost),sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-7686,0,,0.0,4.04846,31,,,submitted (exit_cost),sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-7738,0,,0.0,3.272150000000001,28,,,submitted,sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-7975,0,,0.0,1.5107,14,,,submitted,sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-8273,0,,0.0,1.12779,9,,,submitted,sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-8282,0,,0.0,1.4704000000000002,16,,,submitted,sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-8435,0,,0.0,4.070360000000001,36,,,submitted (exit_cost),sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-8474,0,,0.0,2.3346999999999998,19,,,submitted,sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-8506,0,,0.0,0.87465,8,,,submitted,sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-8595,0,,0.0,2.13625,23,,,submitted,sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-8627,0,,0.0,2.3251399999999998,24,,,submitted,sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-8713,0,,1.0,1.0173100000000002,11,,,submitted,sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-8721,0,,0.0,4.05382,33,,,submitted (exit_cost),sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sphinx-doc__sphinx-8801,0,,0.0,2.8657399999999997,26,,,submitted,sphinx-doc
swe_lite,SWE-bench Lite,SWE-agent GPT-4,sympy__sympy-11400,0,,0.0,4.12135,33,,,submitted (exit_cost),sympy
