domain,model_a,model_b,task_hash,trial_a,trial_b,seed_a,seed_b,final_sign,final_decisive_tier,terminal_tick_a,terminal_tick_b,completion_only_tick,certificate_tick,resolved_early,certificate_direction,certificate_possible_decisive_tiers,ordinal_resolution_lead,prefixes_checked
telecom,Claude-3.7,GPT-4.1,202be32552dd,2,3,361454,1567,-1,success,19,15,19,15,True,B_win,success|cost,4,20
telecom,Claude-3.7,GPT-4.1,202be32552dd,3,0,1567,626729,-1,cost,18,18,18,18,False,B_win,cost,0,19
telecom,Claude-3.7,GPT-4.1,202be32552dd,3,1,1567,373753,-1,cost,18,18,18,18,False,B_win,cost,0,19
telecom,Claude-3.7,GPT-4.1,202be32552dd,3,2,1567,361454,-1,cost,18,15,18,15,True,B_win,success|cost,3,19
telecom,Claude-3.7,GPT-4.1,4a31d49b85f7,0,1,626729,373753,-1,cost,9,12,12,12,False,B_win,cost,0,13
telecom,Claude-3.7,GPT-4.1,4a31d49b85f7,0,2,626729,361454,-1,cost,9,11,11,11,False,B_win,cost,0,12
telecom,Claude-3.7,GPT-4.1,4a31d49b85f7,0,3,626729,1567,-1,cost,9,11,11,11,False,B_win,cost,0,12
telecom,Claude-3.7,GPT-4.1,4a31d49b85f7,1,0,373753,626729,-1,cost,10,11,11,11,False,B_win,cost,0,12
telecom,Claude-3.7,GPT-4.1,4a31d49b85f7,1,2,373753,361454,-1,cost,10,11,11,11,False,B_win,cost,0,12
telecom,Claude-3.7,GPT-4.1,4a31d49b85f7,1,3,373753,1567,-1,cost,10,11,11,11,False,B_win,cost,0,12
telecom,Claude-3.7,GPT-4.1,4a31d49b85f7,2,0,361454,626729,-1,cost,9,11,11,11,False,B_win,cost,0,12
telecom,Claude-3.7,GPT-4.1,4a31d49b85f7,2,1,361454,373753,-1,cost,9,12,12,12,False,B_win,cost,0,13
telecom,Claude-3.7,GPT-4.1,4a31d49b85f7,2,3,361454,1567,-1,cost,9,11,11,11,False,B_win,cost,0,12
telecom,Claude-3.7,GPT-4.1,4a31d49b85f7,3,0,1567,626729,-1,cost,10,11,11,11,False,B_win,cost,0,12
telecom,Claude-3.7,GPT-4.1,4a31d49b85f7,3,1,1567,373753,-1,cost,10,12,12,12,False,B_win,cost,0,13
telecom,Claude-3.7,GPT-4.1,4a31d49b85f7,3,2,1567,361454,-1,cost,10,11,11,11,False,B_win,cost,0,12
telecom,Claude-3.7,GPT-4.1,5d2aaf7583c0,0,1,626729,373753,-1,cost,23,20,23,20,True,B_win,success|cost,3,24
telecom,Claude-3.7,GPT-4.1,5d2aaf7583c0,0,2,626729,361454,-1,cost,23,18,23,18,True,B_win,success|cost,5,24
telecom,Claude-3.7,GPT-4.1,5d2aaf7583c0,0,3,626729,1567,-1,cost,23,20,23,20,True,B_win,success|cost,3,24
telecom,Claude-3.7,GPT-4.1,5d2aaf7583c0,1,0,373753,626729,-1,cost,18,26,26,26,False,B_win,cost,0,27
telecom,Claude-3.7,GPT-4.1,5d2aaf7583c0,1,2,373753,361454,-1,cost,18,18,18,18,False,B_win,cost,0,19
telecom,Claude-3.7,GPT-4.1,5d2aaf7583c0,1,3,373753,1567,-1,cost,18,20,20,20,False,B_win,cost,0,21
telecom,Claude-3.7,GPT-4.1,5d2aaf7583c0,2,0,361454,626729,-1,cost,19,26,26,26,False,B_win,cost,0,27
telecom,Claude-3.7,GPT-4.1,5d2aaf7583c0,2,1,361454,373753,-1,cost,19,20,20,20,False,B_win,cost,0,21
telecom,Claude-3.7,GPT-4.1,5d2aaf7583c0,2,3,361454,1567,-1,cost,19,20,20,20,False,B_win,cost,0,21
telecom,Claude-3.7,GPT-4.1,5d2aaf7583c0,3,0,1567,626729,-1,cost,19,26,26,26,False,B_win,cost,0,27
telecom,Claude-3.7,GPT-4.1,5d2aaf7583c0,3,1,1567,373753,-1,cost,19,20,20,20,False,B_win,cost,0,21
telecom,Claude-3.7,GPT-4.1,5d2aaf7583c0,3,2,1567,361454,-1,cost,19,18,19,18,True,B_win,success|cost,1,20
telecom,Claude-3.7,GPT-4.1,62e8764cb4dc,0,1,626729,373753,-1,success,102,20,102,20,True,B_win,success|cost,82,103
telecom,Claude-3.7,GPT-4.1,62e8764cb4dc,0,2,626729,361454,-1,success,102,19,102,19,True,B_win,success|cost,83,103
telecom,Claude-3.7,GPT-4.1,62e8764cb4dc,0,3,626729,1567,-1,success,102,20,102,20,True,B_win,success|cost,82,103
telecom,Claude-3.7,GPT-4.1,62e8764cb4dc,1,0,373753,626729,-1,cost,21,19,21,19,True,B_win,success|cost,2,22
telecom,Claude-3.7,GPT-4.1,62e8764cb4dc,1,2,373753,361454,-1,cost,21,19,21,19,True,B_win,success|cost,2,22
telecom,Claude-3.7,GPT-4.1,62e8764cb4dc,1,3,373753,1567,-1,cost,21,20,21,20,True,B_win,success|cost,1,22
telecom,Claude-3.7,GPT-4.1,62e8764cb4dc,2,0,361454,626729,-1,cost,23,19,23,19,True,B_win,success|cost,4,24
telecom,Claude-3.7,GPT-4.1,62e8764cb4dc,2,1,361454,373753,-1,cost,23,20,23,20,True,B_win,success|cost,3,24
telecom,Claude-3.7,GPT-4.1,62e8764cb4dc,2,3,361454,1567,-1,cost,23,20,23,20,True,B_win,success|cost,3,24
telecom,Claude-3.7,GPT-4.1,62e8764cb4dc,3,0,1567,626729,-1,cost,18,19,19,19,False,B_win,cost,0,20
telecom,Claude-3.7,GPT-4.1,62e8764cb4dc,3,1,1567,373753,-1,cost,18,20,20,20,False,B_win,cost,0,21
telecom,Claude-3.7,GPT-4.1,62e8764cb4dc,3,2,1567,361454,-1,cost,18,19,19,19,False,B_win,cost,0,20
telecom,Claude-3.7,GPT-4.1,d1a2619724a1,0,1,626729,373753,-1,cost,13,17,17,17,False,B_win,cost,0,18
telecom,Claude-3.7,GPT-4.1,d1a2619724a1,0,2,626729,361454,1,cost,13,47,47,40,True,A_win,success|cost|tools,7,48
telecom,Claude-3.7,GPT-4.1,d1a2619724a1,0,3,626729,1567,1,success,13,9,13,13,False,A_win,success,0,14
telecom,Claude-3.7,GPT-4.1,d1a2619724a1,1,0,373753,626729,1,success,13,9,13,13,False,A_win,success,0,14
telecom,Claude-3.7,GPT-4.1,d1a2619724a1,1,2,373753,361454,1,cost,13,47,47,40,True,A_win,success|cost|tools,7,48
telecom,Claude-3.7,GPT-4.1,d1a2619724a1,1,3,373753,1567,1,success,13,9,13,13,False,A_win,success,0,14
telecom,Claude-3.7,GPT-4.1,d1a2619724a1,2,0,361454,626729,1,success,13,9,13,13,False,A_win,success,0,14
telecom,Claude-3.7,GPT-4.1,d1a2619724a1,2,1,361454,373753,-1,cost,13,17,17,17,False,B_win,cost,0,18
telecom,Claude-3.7,GPT-4.1,d1a2619724a1,2,3,361454,1567,1,success,13,9,13,13,False,A_win,success,0,14
telecom,Claude-3.7,GPT-4.1,d1a2619724a1,3,0,1567,626729,1,success,14,9,14,14,False,A_win,success,0,15
telecom,Claude-3.7,GPT-4.1,d1a2619724a1,3,1,1567,373753,-1,cost,14,17,17,17,False,B_win,cost,0,18
telecom,Claude-3.7,GPT-4.1,d1a2619724a1,3,2,1567,361454,1,tools,14,47,47,45,True,A_win,success|cost|tools,2,48
telecom,Claude-3.7,GPT-4.1,c397eaf211cc,0,1,626729,373753,-1,cost,20,16,20,16,True,B_win,success|cost,4,21
telecom,Claude-3.7,GPT-4.1,c397eaf211cc,0,2,626729,361454,1,success,20,14,20,20,False,A_win,success,0,21
telecom,Claude-3.7,GPT-4.1,c397eaf211cc,0,3,626729,1567,-1,cost,20,18,20,18,True,B_win,success|cost,2,21
telecom,Claude-3.7,GPT-4.1,c397eaf211cc,1,0,373753,626729,-1,cost,21,16,21,16,True,B_win,success|cost,5,22
telecom,Claude-3.7,GPT-4.1,c397eaf211cc,1,2,373753,361454,1,success,21,14,21,21,False,A_win,success,0,22
telecom,Claude-3.7,GPT-4.1,c397eaf211cc,1,3,373753,1567,-1,cost,21,18,21,18,True,B_win,success|cost,3,22
telecom,Claude-3.7,GPT-4.1,c397eaf211cc,2,0,361454,626729,-1,cost,20,16,20,16,True,B_win,success|cost,4,21
telecom,Claude-3.7,GPT-4.1,c397eaf211cc,2,1,361454,373753,-1,cost,20,16,20,16,True,B_win,success|cost,4,21
telecom,Claude-3.7,GPT-4.1,c397eaf211cc,2,3,361454,1567,-1,cost,20,18,20,18,True,B_win,success|cost,2,21
telecom,Claude-3.7,GPT-4.1,c397eaf211cc,3,0,1567,626729,-1,cost,22,16,22,16,True,B_win,success|cost,6,23
telecom,Claude-3.7,GPT-4.1,c397eaf211cc,3,1,1567,373753,-1,cost,22,16,22,16,True,B_win,success|cost,6,23
telecom,Claude-3.7,GPT-4.1,c397eaf211cc,3,2,1567,361454,1,success,22,14,22,22,False,A_win,success,0,23
telecom,Claude-3.7,GPT-4.1,6120cba3d93d,0,1,626729,373753,1,success,25,16,25,25,False,A_win,success,0,26
telecom,Claude-3.7,GPT-4.1,6120cba3d93d,0,2,626729,361454,1,success,25,18,25,25,False,A_win,success,0,26
telecom,Claude-3.7,GPT-4.1,6120cba3d93d,0,3,626729,1567,1,success,25,18,25,25,False,A_win,success,0,26
telecom,Claude-3.7,GPT-4.1,6120cba3d93d,1,0,373753,626729,-1,cost,23,17,23,17,True,B_win,success|cost,6,24
telecom,Claude-3.7,GPT-4.1,6120cba3d93d,1,2,373753,361454,1,success,23,18,23,23,False,A_win,success,0,24
telecom,Claude-3.7,GPT-4.1,6120cba3d93d,1,3,373753,1567,1,success,23,18,23,23,False,A_win,success,0,24
telecom,Claude-3.7,GPT-4.1,6120cba3d93d,2,0,361454,626729,-1,cost,19,17,19,17,True,B_win,success|cost,2,20
telecom,Claude-3.7,GPT-4.1,6120cba3d93d,2,1,361454,373753,1,success,19,16,19,19,False,A_win,success,0,20
telecom,Claude-3.7,GPT-4.1,6120cba3d93d,2,3,361454,1567,1,success,19,18,19,19,False,A_win,success,0,20
telecom,Claude-3.7,GPT-4.1,6120cba3d93d,3,0,1567,626729,-1,cost,28,17,28,17,True,B_win,success|cost,11,29
telecom,Claude-3.7,GPT-4.1,6120cba3d93d,3,1,1567,373753,1,success,28,16,28,28,False,A_win,success,0,29
telecom,Claude-3.7,GPT-4.1,6120cba3d93d,3,2,1567,361454,1,success,28,18,28,28,False,A_win,success,0,29
telecom,Claude-3.7,GPT-4.1,d6ebbfacd89e,0,1,626729,373753,-1,success,19,17,19,17,True,B_win,success|cost,2,20
telecom,Claude-3.7,GPT-4.1,d6ebbfacd89e,0,2,626729,361454,0,tie,19,18,19,19,False,tie,tie,0,20
telecom,Claude-3.7,GPT-4.1,d6ebbfacd89e,0,3,626729,1567,-1,success,19,20,20,20,False,B_win,success,0,21
telecom,Claude-3.7,GPT-4.1,d6ebbfacd89e,1,0,373753,626729,-1,success,20,18,20,18,True,B_win,success|cost,2,21
telecom,Claude-3.7,GPT-4.1,d6ebbfacd89e,1,2,373753,361454,0,tie,20,18,20,20,False,tie,tie,0,21
telecom,Claude-3.7,GPT-4.1,d6ebbfacd89e,1,3,373753,1567,-1,success,20,20,20,20,False,B_win,success,0,21
telecom,Claude-3.7,GPT-4.1,d6ebbfacd89e,2,0,361454,626729,-1,success,21,18,21,18,True,B_win,success|cost,3,22
telecom,Claude-3.7,GPT-4.1,d6ebbfacd89e,2,1,361454,373753,-1,success,21,17,21,17,True,B_win,success|cost,4,22
telecom,Claude-3.7,GPT-4.1,d6ebbfacd89e,2,3,361454,1567,-1,success,21,20,21,20,True,B_win,success|cost,1,22
telecom,Claude-3.7,GPT-4.1,d6ebbfacd89e,3,0,1567,626729,-1,cost,21,18,21,18,True,B_win,success|cost,3,22
telecom,Claude-3.7,GPT-4.1,d6ebbfacd89e,3,1,1567,373753,-1,cost,21,17,21,17,True,B_win,success|cost,4,22
telecom,Claude-3.7,GPT-4.1,d6ebbfacd89e,3,2,1567,361454,1,success,21,18,21,21,False,A_win,success,0,22
telecom,Claude-3.7,GPT-4.1,99e8aaf171bf,0,1,626729,373753,-1,cost,16,17,17,17,False,B_win,cost,0,18
telecom,Claude-3.7,GPT-4.1,99e8aaf171bf,0,2,626729,361454,-1,cost,16,17,17,17,False,B_win,cost,0,18
telecom,Claude-3.7,GPT-4.1,99e8aaf171bf,0,3,626729,1567,-1,cost,16,16,16,16,False,B_win,cost,0,17
telecom,Claude-3.7,GPT-4.1,99e8aaf171bf,1,0,373753,626729,-1,cost,25,16,25,16,True,B_win,success|cost,9,26
telecom,Claude-3.7,GPT-4.1,99e8aaf171bf,1,2,373753,361454,-1,cost,25,17,25,17,True,B_win,success|cost,8,26
telecom,Claude-3.7,GPT-4.1,99e8aaf171bf,1,3,373753,1567,-1,cost,25,16,25,16,True,B_win,success|cost,9,26
telecom,Claude-3.7,GPT-4.1,99e8aaf171bf,2,0,361454,626729,-1,cost,20,16,20,16,True,B_win,success|cost,4,21
telecom,Claude-3.7,GPT-4.1,99e8aaf171bf,2,1,361454,373753,-1,cost,20,17,20,17,True,B_win,success|cost,3,21
telecom,Claude-3.7,GPT-4.1,99e8aaf171bf,2,3,361454,1567,-1,cost,20,16,20,16,True,B_win,success|cost,4,21
telecom,Claude-3.7,GPT-4.1,99e8aaf171bf,3,0,1567,626729,-1,cost,20,16,20,16,True,B_win,success|cost,4,21
telecom,Claude-3.7,GPT-4.1,99e8aaf171bf,3,1,1567,373753,-1,cost,20,17,20,17,True,B_win,success|cost,3,21
telecom,Claude-3.7,GPT-4.1,99e8aaf171bf,3,2,1567,361454,-1,cost,20,17,20,17,True,B_win,success|cost,3,21
telecom,Claude-3.7,GPT-4.1,6f6dd099df57,0,1,626729,373753,0,tie,16,18,18,18,False,tie,tie,0,19
telecom,Claude-3.7,GPT-4.1,6f6dd099df57,0,2,626729,361454,0,tie,16,18,18,18,False,tie,tie,0,19
telecom,Claude-3.7,GPT-4.1,6f6dd099df57,0,3,626729,1567,0,tie,16,17,17,17,False,tie,tie,0,18
telecom,Claude-3.7,GPT-4.1,6f6dd099df57,1,0,373753,626729,0,tie,19,18,19,19,False,tie,tie,0,20
telecom,Claude-3.7,GPT-4.1,6f6dd099df57,1,2,373753,361454,0,tie,19,18,19,19,False,tie,tie,0,20
telecom,Claude-3.7,GPT-4.1,6f6dd099df57,1,3,373753,1567,0,tie,19,17,19,19,False,tie,tie,0,20
telecom,Claude-3.7,GPT-4.1,6f6dd099df57,2,0,361454,626729,0,tie,17,18,18,18,False,tie,tie,0,19
telecom,Claude-3.7,GPT-4.1,6f6dd099df57,2,1,361454,373753,0,tie,17,18,18,18,False,tie,tie,0,19
telecom,Claude-3.7,GPT-4.1,6f6dd099df57,2,3,361454,1567,0,tie,17,17,17,17,False,tie,tie,0,18
telecom,Claude-3.7,GPT-4.1,6f6dd099df57,3,0,1567,626729,0,tie,17,18,18,18,False,tie,tie,0,19
telecom,Claude-3.7,GPT-4.1,6f6dd099df57,3,1,1567,373753,0,tie,17,18,18,18,False,tie,tie,0,19
telecom,Claude-3.7,GPT-4.1,6f6dd099df57,3,2,1567,361454,0,tie,17,18,18,18,False,tie,tie,0,19
telecom,Claude-3.7,GPT-4.1,72608656de22,0,1,626729,373753,-1,success,21,15,21,15,True,B_win,success|cost,6,22
telecom,Claude-3.7,GPT-4.1,72608656de22,0,2,626729,361454,-1,success,21,9,21,9,True,B_win,success|cost,12,22
telecom,Claude-3.7,GPT-4.1,72608656de22,0,3,626729,1567,-1,success,21,16,21,16,True,B_win,success|cost,5,22
telecom,Claude-3.7,GPT-4.1,72608656de22,1,0,373753,626729,-1,cost,15,17,17,17,False,B_win,cost,0,18
telecom,Claude-3.7,GPT-4.1,72608656de22,1,2,373753,361454,-1,cost,15,9,15,9,True,B_win,success|cost,6,16
telecom,Claude-3.7,GPT-4.1,72608656de22,1,3,373753,1567,-1,cost,15,16,16,16,False,B_win,cost,0,17
telecom,Claude-3.7,GPT-4.1,72608656de22,2,0,361454,626729,-1,cost,18,17,18,17,True,B_win,success|cost,1,19
telecom,Claude-3.7,GPT-4.1,72608656de22,2,1,361454,373753,-1,cost,18,15,18,15,True,B_win,success|cost,3,19
telecom,Claude-3.7,GPT-4.1,72608656de22,2,3,361454,1567,-1,cost,18,16,18,16,True,B_win,success|cost,2,19
telecom,Claude-3.7,GPT-4.1,72608656de22,3,0,1567,626729,-1,cost,21,17,21,17,True,B_win,success|cost,4,22
telecom,Claude-3.7,GPT-4.1,72608656de22,3,1,1567,373753,-1,cost,21,15,21,15,True,B_win,success|cost,6,22
telecom,Claude-3.7,GPT-4.1,72608656de22,3,2,1567,361454,-1,cost,21,9,21,9,True,B_win,success|cost,12,22
telecom,Claude-3.7,GPT-4.1,80611122494d,0,1,626729,373753,-1,cost,16,16,16,16,False,B_win,cost,0,17
telecom,Claude-3.7,GPT-4.1,80611122494d,0,2,626729,361454,-1,cost,16,16,16,16,False,B_win,cost,0,17
telecom,Claude-3.7,GPT-4.1,80611122494d,0,3,626729,1567,-1,cost,16,15,16,15,True,B_win,success|cost,1,17
telecom,Claude-3.7,GPT-4.1,80611122494d,1,0,373753,626729,-1,cost,18,17,18,17,True,B_win,success|cost,1,19
telecom,Claude-3.7,GPT-4.1,80611122494d,1,2,373753,361454,-1,cost,18,16,18,16,True,B_win,success|cost,2,19
telecom,Claude-3.7,GPT-4.1,80611122494d,1,3,373753,1567,-1,cost,18,15,18,15,True,B_win,success|cost,3,19
telecom,Claude-3.7,GPT-4.1,80611122494d,2,0,361454,626729,-1,cost,16,17,17,17,False,B_win,cost,0,18
telecom,Claude-3.7,GPT-4.1,80611122494d,2,1,361454,373753,-1,cost,16,16,16,16,False,B_win,cost,0,17
telecom,Claude-3.7,GPT-4.1,80611122494d,2,3,361454,1567,-1,cost,16,15,16,15,True,B_win,success|cost,1,17
telecom,Claude-3.7,GPT-4.1,80611122494d,3,0,1567,626729,-1,cost,15,17,17,17,False,B_win,cost,0,18
telecom,Claude-3.7,GPT-4.1,80611122494d,3,1,1567,373753,-1,cost,15,16,16,16,False,B_win,cost,0,17
telecom,Claude-3.7,GPT-4.1,80611122494d,3,2,1567,361454,-1,cost,15,16,16,16,False,B_win,cost,0,17
telecom,o4-mini,Claude-3.7,a17160c86ccf,0,1,626729,373753,0,tie,30,18,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,a17160c86ccf,0,2,626729,361454,0,tie,30,23,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,a17160c86ccf,0,3,626729,1567,0,tie,30,16,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,a17160c86ccf,1,0,373753,626729,0,tie,26,17,26,26,False,tie,tie,0,27
telecom,o4-mini,Claude-3.7,a17160c86ccf,1,2,373753,361454,0,tie,26,23,26,26,False,tie,tie,0,27
telecom,o4-mini,Claude-3.7,a17160c86ccf,1,3,373753,1567,0,tie,26,16,26,26,False,tie,tie,0,27
telecom,o4-mini,Claude-3.7,a17160c86ccf,2,0,361454,626729,0,tie,24,17,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,a17160c86ccf,2,1,361454,373753,0,tie,24,18,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,a17160c86ccf,2,3,361454,1567,0,tie,24,16,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,a17160c86ccf,3,0,1567,626729,0,tie,30,17,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,a17160c86ccf,3,1,1567,373753,0,tie,30,18,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,a17160c86ccf,3,2,1567,361454,0,tie,30,23,30,30,False,tie,tie,0,31
telecom,o4-mini,Claude-3.7,2c5c9114a7e4,0,1,626729,373753,0,tie,36,25,36,36,False,tie,tie,0,37
telecom,o4-mini,Claude-3.7,2c5c9114a7e4,0,2,626729,361454,0,tie,36,19,36,36,False,tie,tie,0,37
telecom,o4-mini,Claude-3.7,2c5c9114a7e4,0,3,626729,1567,0,tie,36,19,36,36,False,tie,tie,0,37
telecom,o4-mini,Claude-3.7,2c5c9114a7e4,1,0,373753,626729,0,tie,34,21,34,34,False,tie,tie,0,35
telecom,o4-mini,Claude-3.7,2c5c9114a7e4,1,2,373753,361454,0,tie,34,19,34,34,False,tie,tie,0,35
telecom,o4-mini,Claude-3.7,2c5c9114a7e4,1,3,373753,1567,0,tie,34,19,34,34,False,tie,tie,0,35
telecom,o4-mini,Claude-3.7,2c5c9114a7e4,2,0,361454,626729,0,tie,25,21,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,2c5c9114a7e4,2,1,361454,373753,0,tie,25,25,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,2c5c9114a7e4,2,3,361454,1567,0,tie,25,19,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,2c5c9114a7e4,3,0,1567,626729,0,tie,8,21,21,21,False,tie,tie,0,22
telecom,o4-mini,Claude-3.7,2c5c9114a7e4,3,1,1567,373753,0,tie,8,25,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,2c5c9114a7e4,3,2,1567,361454,0,tie,8,19,19,19,False,tie,tie,0,20
telecom,o4-mini,Claude-3.7,5af57f4824d9,0,1,626729,373753,0,tie,25,24,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,5af57f4824d9,0,2,626729,361454,0,tie,25,28,28,28,False,tie,tie,0,29
telecom,o4-mini,Claude-3.7,5af57f4824d9,0,3,626729,1567,0,tie,25,23,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,5af57f4824d9,1,0,373753,626729,0,tie,32,29,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,5af57f4824d9,1,2,373753,361454,0,tie,32,28,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,5af57f4824d9,1,3,373753,1567,0,tie,32,23,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,5af57f4824d9,2,0,361454,626729,0,tie,19,29,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,5af57f4824d9,2,1,361454,373753,0,tie,19,24,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,5af57f4824d9,2,3,361454,1567,0,tie,19,23,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,5af57f4824d9,3,0,1567,626729,0,tie,32,29,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,5af57f4824d9,3,1,1567,373753,0,tie,32,24,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,5af57f4824d9,3,2,1567,361454,0,tie,32,28,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,74446a8814a5,0,1,626729,373753,0,tie,28,20,28,28,False,tie,tie,0,29
telecom,o4-mini,Claude-3.7,74446a8814a5,0,2,626729,361454,0,tie,28,24,28,28,False,tie,tie,0,29
telecom,o4-mini,Claude-3.7,74446a8814a5,0,3,626729,1567,0,tie,28,24,28,28,False,tie,tie,0,29
telecom,o4-mini,Claude-3.7,74446a8814a5,1,0,373753,626729,0,tie,23,22,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,74446a8814a5,1,2,373753,361454,0,tie,23,24,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,74446a8814a5,1,3,373753,1567,0,tie,23,24,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,74446a8814a5,2,0,361454,626729,0,tie,29,22,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,74446a8814a5,2,1,361454,373753,0,tie,29,20,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,74446a8814a5,2,3,361454,1567,0,tie,29,24,29,29,False,tie,tie,0,30
telecom,o4-mini,Claude-3.7,74446a8814a5,3,0,1567,626729,0,tie,20,22,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,74446a8814a5,3,1,1567,373753,0,tie,20,20,20,20,False,tie,tie,0,21
telecom,o4-mini,Claude-3.7,74446a8814a5,3,2,1567,361454,0,tie,20,24,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,3880ff6bed63,0,1,626729,373753,0,tie,22,22,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,3880ff6bed63,0,2,626729,361454,0,tie,22,25,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,3880ff6bed63,0,3,626729,1567,0,tie,22,21,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,3880ff6bed63,1,0,373753,626729,0,tie,28,15,28,28,False,tie,tie,0,29
telecom,o4-mini,Claude-3.7,3880ff6bed63,1,2,373753,361454,0,tie,28,25,28,28,False,tie,tie,0,29
telecom,o4-mini,Claude-3.7,3880ff6bed63,1,3,373753,1567,0,tie,28,21,28,28,False,tie,tie,0,29
telecom,o4-mini,Claude-3.7,3880ff6bed63,2,0,361454,626729,0,tie,10,15,15,15,False,tie,tie,0,16
telecom,o4-mini,Claude-3.7,3880ff6bed63,2,1,361454,373753,0,tie,10,22,22,22,False,tie,tie,0,23
telecom,o4-mini,Claude-3.7,3880ff6bed63,2,3,361454,1567,0,tie,10,21,21,21,False,tie,tie,0,22
telecom,o4-mini,Claude-3.7,3880ff6bed63,3,0,1567,626729,0,tie,24,15,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,3880ff6bed63,3,1,1567,373753,0,tie,24,22,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,3880ff6bed63,3,2,1567,361454,0,tie,24,25,25,25,False,tie,tie,0,26
telecom,o4-mini,Claude-3.7,91355e9b6598,0,1,626729,373753,0,tie,27,23,27,27,False,tie,tie,0,28
telecom,o4-mini,Claude-3.7,91355e9b6598,0,2,626729,361454,-1,success,27,27,27,27,False,B_win,success,0,28
telecom,o4-mini,Claude-3.7,91355e9b6598,0,3,626729,1567,0,tie,27,31,31,31,False,tie,tie,0,32
telecom,o4-mini,Claude-3.7,91355e9b6598,1,0,373753,626729,-1,success,32,27,32,32,False,B_win,success,0,33
telecom,o4-mini,Claude-3.7,91355e9b6598,1,2,373753,361454,-1,success,32,27,32,32,False,B_win,success,0,33
telecom,o4-mini,Claude-3.7,91355e9b6598,1,3,373753,1567,0,tie,32,31,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,91355e9b6598,2,0,361454,626729,-1,success,17,27,27,27,False,B_win,success,0,28
telecom,o4-mini,Claude-3.7,91355e9b6598,2,1,361454,373753,0,tie,17,23,23,23,False,tie,tie,0,24
telecom,o4-mini,Claude-3.7,91355e9b6598,2,3,361454,1567,0,tie,17,31,31,31,False,tie,tie,0,32
telecom,o4-mini,Claude-3.7,91355e9b6598,3,0,1567,626729,1,cost,47,27,47,47,False,A_win,cost,0,48
telecom,o4-mini,Claude-3.7,91355e9b6598,3,1,1567,373753,1,success,47,23,47,47,False,A_win,success,0,48
telecom,o4-mini,Claude-3.7,91355e9b6598,3,2,1567,361454,1,cost,47,27,47,47,False,A_win,cost,0,48
telecom,o4-mini,Claude-3.7,7709b9663079,0,1,626729,373753,0,tie,21,24,24,24,False,tie,tie,0,25
telecom,o4-mini,Claude-3.7,7709b9663079,0,2,626729,361454,0,tie,21,26,26,26,False,tie,tie,0,27
telecom,o4-mini,Claude-3.7,7709b9663079,0,3,626729,1567,0,tie,21,32,32,32,False,tie,tie,0,33
telecom,o4-mini,Claude-3.7,7709b9663079,1,0,373753,626729,0,tie,19,39,39,39,False,tie,tie,0,40
telecom,o4-mini,Claude-3.7,7709b9663079,1,2,373753,361454,0,tie,19,26,26,26,False,tie,tie,0,27
telecom,o4-mini,Claude-3.7,7709b9663079,1,3,373753,1567,0,tie,19,32,32,32,False,tie,tie,0,33
