arm,agent_model,user_model,task_id,trial,tau2_seed,arrival_index,pair_index,position_in_pair,orientation,pass,block,success,reward,agent_tokens_completion,agent_tokens_prompt,n_agent_llm_calls,n_assistant_tool_calls,n_assistant_messages,n_user_messages,n_tool_messages,n_messages,duration,agent_generation_seconds,termination_reason,max_steps_hit,error,tokens_source,tokens_estimated_calls,served_models,simulation_id,start_time,end_time,source_file,config_hash
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,16,1,373753,54,27,2,1,1,2,False,0.0,1277,63859,9,5,10,5,5,20,60.1088459584862,51.31050095707178,user_stop,False,,usage,0,qwen3-4b-instruct-2507,5a6ba65f-38dc-4908-8970-591514c161b5,2026-09-18T23:48:45.379452,2026-09-18T23:49:45.489039,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,17,1,373753,68,34,2,0,2,2,False,0.0,959,47369,8,3,9,6,3,18,43.02141200006008,32.31588216871023,user_stop,False,,usage,0,qwen3-4b-instruct-2507,07d061e5-4607-411c-9222-b3d6a68edab8,2026-09-18T23:49:45.868568,2026-09-18T23:50:28.890594,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,18,1,373753,84,42,2,0,2,2,False,0.0,2444,180817,22,14,23,9,14,46,113.70260120742023,96.46301124524325,user_stop,False,,usage,0,qwen3-4b-instruct-2507,528f5ac1-2aee-407d-9f1c-395271fbbb61,2026-09-18T23:50:29.315133,2026-09-18T23:52:23.019212,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,19,1,373753,57,29,1,0,1,2,False,0.0,1396,92972,14,7,15,8,7,30,63.733354249969125,52.595856417901814,user_stop,False,,usage,0,qwen3-4b-instruct-2507,79e5d8b0-9670-4674-a726-abcb5c862753,2026-09-18T23:52:23.383622,2026-09-18T23:53:27.118032,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,20,1,373753,75,38,1,0,1,2,False,0.0,964,51952,9,3,10,7,3,20,37.707394583150744,31.067144957371056,user_stop,False,,usage,0,qwen3-4b-instruct-2507,3cd5e756-3ffd-4878-86e8-ad90c5778c8e,2026-09-18T23:53:27.507227,2026-09-18T23:54:05.215364,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,21,1,373753,65,33,1,0,1,2,False,0.0,1702,79658,10,5,11,6,5,22,76.77442333381623,67.1639662925154,user_stop,False,,usage,0,qwen3-4b-instruct-2507,8f94dc95-b1d3-4dc6-a628-ea27e461002a,2026-09-18T23:54:05.635219,2026-09-18T23:55:22.410383,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,22,1,373753,96,48,2,0,2,2,False,0.0,1029,80471,13,6,14,8,6,28,51.50395637471229,39.01500137615949,user_stop,False,,usage,0,qwen3-4b-instruct-2507,998c920c-48a6-41bc-a702-4799b4375093,2026-09-18T23:55:22.783176,2026-09-18T23:56:14.288114,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,23,1,373753,73,37,1,1,2,2,False,0.0,1465,73452,11,5,12,7,5,24,74.80574166588485,50.9678631676361,user_stop,False,,usage,0,qwen3-4b-instruct-2507,ec4c0b54-f651-4427-a312-7ac2e4421647,2026-09-18T23:56:14.702116,2026-09-18T23:57:29.508756,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,24,1,373753,85,43,1,1,2,2,False,0.0,4951,499672,50,13,51,37,13,101,215.73840229120106,179.4161612112075,max_steps,True,,usage,0,qwen3-4b-instruct-2507,508a3f1f-bb1c-4732-a069-dfd45eb1d383,2026-09-18T23:57:29.986163,2026-09-19T00:01:05.728396,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,25,1,373753,86,43,2,1,1,2,False,0.0,1843,128615,19,6,20,14,6,40,82.6391231669113,66.62981387600303,user_stop,False,,usage,0,qwen3-4b-instruct-2507,60247ec1-a247-42a4-8a38-c1ad4e734226,2026-09-19T00:01:05.922553,2026-09-19T00:02:28.563066,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,26,1,373753,77,39,1,0,1,2,False,0.0,435,44024,8,5,9,4,5,18,20.02699137572199,15.022499250248075,user_stop,False,,usage,0,qwen3-4b-instruct-2507,8327bf54-0340-4832-811a-d73042c329b9,2026-09-19T00:02:28.997046,2026-09-19T00:02:49.028962,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,27,1,373753,66,33,2,0,2,2,False,0.0,7922,530510,50,1,51,49,1,101,466.1685970844701,294.4693039562553,max_steps,True,,usage,0,qwen3-4b-instruct-2507,70bdce10-958b-4885-af16-dff26026fa45,2026-09-19T00:02:49.405206,2026-09-19T00:10:35.586431,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,28,1,373753,58,29,2,0,2,2,True,1.0,792,38789,7,2,8,6,2,16,37.583785333670676,25.30761366803199,user_stop,False,,usage,0,qwen3-4b-instruct-2507,063b53c6-e021-48e5-91e7-69a94ac51a39,2026-09-19T00:10:35.826638,2026-09-19T00:11:13.411166,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,29,1,373753,51,26,1,1,2,2,False,0.0,1811,101455,15,8,16,8,8,32,82.67181995790452,63.288003544323146,user_stop,False,,usage,0,qwen3-4b-instruct-2507,cf108777-2cc6-45f6-9c30-ea606801aedd,2026-09-19T00:11:13.809313,2026-09-19T00:12:36.482613,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,30,1,373753,67,34,1,0,1,2,False,0.0,1382,68237,11,3,12,9,3,24,56.73130416683853,44.16303279064596,user_stop,False,,usage,0,qwen3-4b-instruct-2507,b4abff82-f79d-4c6f-ace1-b97b1c2eeeb7,2026-09-19T00:12:36.860008,2026-09-19T00:13:33.592334,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,31,1,373753,53,27,1,1,2,2,False,0.0,1333,54527,9,4,10,6,4,20,58.38996991701424,44.83772224932909,user_stop,False,,usage,0,qwen3-4b-instruct-2507,fc0d53a9-90c7-42c9-b790-86b950b90568,2026-09-19T00:13:34.022584,2026-09-19T00:14:32.413462,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,32,1,373753,97,49,1,0,1,2,False,0.0,3118,364895,50,6,51,44,6,101,177.9938427908346,105.83369258418679,max_steps,True,,usage,0,qwen3-4b-instruct-2507,3cd5f5e2-9d28-4444-ae87-6f6229725dc5,2026-09-19T00:14:32.774204,2026-09-19T00:17:30.772273,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,33,1,373753,78,39,2,0,2,2,False,0.0,1668,62779,10,4,11,7,4,22,70.02936408296227,54.613087417557836,user_stop,False,,usage,0,qwen3-4b-instruct-2507,53fa9e5d-fac6-4017-8998-a01fd250b585,2026-09-19T00:17:30.987918,2026-09-19T00:18:41.018479,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,34,1,373753,52,26,2,1,1,2,False,0.0,901,83014,13,4,14,10,4,28,47.2455004574731,30.9371922519058,user_stop,False,,usage,0,qwen3-4b-instruct-2507,bd6f1c86-4272-4daf-9125-438f396c3843,2026-09-19T00:18:41.480757,2026-09-19T00:19:28.727424,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,35,1,373753,55,28,1,1,2,2,False,0.0,3206,389359,50,3,51,47,3,101,220.3527768338099,111.53525720629841,max_steps,True,,usage,0,qwen3-4b-instruct-2507,6148b482-c318-4ba4-8d93-6617b5e17558,2026-09-19T00:19:29.127081,2026-09-19T00:23:09.484297,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,36,1,373753,87,44,1,1,2,2,True,1.0,1211,64316,10,5,11,6,5,22,59.426428250037134,48.37000766489655,user_stop,False,,usage,0,qwen3-4b-instruct-2507,19d22ed9-a975-4379-a140-01c5013f2ff5,2026-09-19T00:23:09.697036,2026-09-19T00:24:09.124574,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,37,1,373753,89,45,1,1,2,2,False,0.0,843,75641,12,7,13,6,7,26,39.073104333132505,31.34023699630052,user_stop,False,,usage,0,qwen3-4b-instruct-2507,50271e11-aeac-4aec-86a0-85a227d9ccb5,2026-09-19T00:24:09.546800,2026-09-19T00:24:48.620949,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,38,1,373753,90,45,2,1,1,2,True,1.0,541,58625,10,6,11,5,6,22,25.020012833178043,18.889510330744088,user_stop,False,,usage,0,qwen3-4b-instruct-2507,d16af722-4fdf-404b-86ea-67c694b5df45,2026-09-19T00:24:49.174572,2026-09-19T00:25:14.195433,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,39,1,373753,93,47,1,0,1,2,False,0.0,819,142886,22,2,23,21,2,46,53.43218054249883,28.530064461752772,user_stop,False,,usage,0,qwen3-4b-instruct-2507,3254bc74-8bbd-4134-a20f-7f71bfe0407d,2026-09-19T00:25:14.617002,2026-09-19T00:26:08.051194,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,40,1,373753,50,25,2,1,1,2,True,1.0,490,38478,7,2,8,6,2,16,21.649084041826427,16.07478375080973,user_stop,False,,usage,0,qwen3-4b-instruct-2507,8fd32203-660c-486c-820a-3ccf6b573dd6,2026-09-19T00:26:08.447385,2026-09-19T00:26:30.097179,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,41,1,373753,72,36,2,0,2,2,False,0.0,905,77185,12,5,13,8,5,26,44.616716916672885,32.61444308422506,user_stop,False,,usage,0,qwen3-4b-instruct-2507,9f28f3e5-f56a-4e00-b1d7-b23ec4eda773,2026-09-19T00:26:30.558235,2026-09-19T00:27:15.175932,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,42,1,373753,70,35,2,1,1,2,False,0.0,1062,95720,14,8,15,7,8,30,56.21173583343625,41.12447896134108,user_stop,False,,usage,0,qwen3-4b-instruct-2507,57aa7a1b-69cd-4ef7-a4e8-a70db529da32,2026-09-19T00:27:15.568961,2026-09-19T00:28:11.781845,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,43,1,373753,82,41,2,0,2,2,False,0.0,474,65243,11,7,12,5,7,24,25.94047849997878,19.077367456629872,user_stop,False,,usage,0,qwen3-4b-instruct-2507,050d69b2-86e3-4059-bd44-a68e0631faef,2026-09-19T00:28:12.179692,2026-09-19T00:28:38.120975,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,44,1,373753,69,35,1,1,2,2,False,0.0,2540,145923,18,12,19,7,12,38,119.5996497925371,96.52230641432106,user_stop,False,,usage,0,qwen3-4b-instruct-2507,96280e78-6bdf-4d40-9a27-201c71df6e28,2026-09-19T00:28:38.590562,2026-09-19T00:30:38.191947,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,45,1,373753,74,37,2,1,1,2,False,0.0,5642,468960,50,4,51,46,4,101,335.93574387487024,211.0403344091028,max_steps,True,,usage,0,qwen3-4b-instruct-2507,2263122a-4b53-46bd-a5e6-4f74790d3084,2026-09-19T00:30:38.596376,2026-09-19T00:36:14.537290,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,46,1,373753,62,31,2,1,1,2,True,1.0,644,37133,7,0,8,8,0,16,39.242406708188355,27.35250562429428,user_stop,False,,usage,0,qwen3-4b-instruct-2507,54e18012-875c-4233-9f26-6abd6f2f19db,2026-09-19T00:36:14.767251,2026-09-19T00:36:54.010424,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,47,1,373753,60,30,2,0,2,2,False,0.0,8108,499363,50,1,51,49,1,101,378.3868450000882,289.8293769592419,max_steps,True,,usage,0,qwen3-4b-instruct-2507,6029155e-f225-4d11-aacc-93d7e887ace1,2026-09-19T00:36:54.439993,2026-09-19T00:43:12.830873,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,48,1,373753,71,36,1,0,1,2,False,0.0,5462,617591,50,18,51,32,18,101,348.3220685822889,245.04905891604722,max_steps,True,,usage,0,qwen3-4b-instruct-2507,512605f4-b1ed-4556-9172-852e55dde245,2026-09-19T00:43:13.110864,2026-09-19T00:49:01.437857,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,49,1,373753,83,42,1,0,1,2,False,0.0,9040,555236,50,3,51,47,3,101,460.3371210414916,341.3927003303543,max_steps,True,,usage,0,qwen3-4b-instruct-2507,b50d5a39-1927-4e24-b3a0-38231074a78d,2026-09-19T00:49:01.753843,2026-09-19T00:56:42.096777,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
